,code,Mean-Peak,Mean-SD,SD-X,SD-Y,Mean-X,Mean-y
3660,"[71, 79]",7.333262,2.816817,0.160100,0.108478,728.435023,1247.045280
3661,"[63, 59, 73, 48]",5.914052,2.945820,0.309161,0.077011,309.585350,665.909506
3662,"[46, 75]",7.128018,3.021316,0.182004,0.019447,1716.799956,354.638133
3663,"[67, 74, 60]",5.415363,3.734945,0.124406,0.421358,1469.445655,64.998786
3664,"[68, 58]",8.235475,1.911900,0.054173,0.003371,363.697034,53.126917
3665,"[47, 57, 79, 68]",5.165979,3.391052,0.484008,0.093709,873.768574,966.974515
3666,"[47, 79]",6.364234,3.782099,0.427753,0.085935,873.789878,966.922572
3667,"[69, 76, 59]",9.265062,0.841663,0.023805,0.126154,1981.476875,447.700561
3668,"[68, 75]",6.734342,3.406062,0.229721,0.366110,2002.972934,333.156568
3669,"[52, 62, 70]",5.291784,3.428503,0.278824,0.195097,155.020710,1133.433452
3670,"[46, 76, 63]",6.614669,2.939867,0.129830,0.164174,103.308461,1172.151249
3671,"[58, 63]",7.636396,2.502349,0.138102,0.064652,1828.479123,1050.378360
3672,"[70, 77]",8.769012,1.369151,0.249426,0.156465,755.588983,1251.912439
3673,"[65, 55, 73]",7.569436,1.939605,0.145625,0.033158,1899.200228,1792.686947
3674,"[80, 67]",8.076716,2.057976,0.017373,0.080346,2014.793590,402.460242
3675,"[57, 53, 72]",4.741604,3.813220,0.186005,0.142930,1117.821513,319.956760
3676,"[64, 77, 49]",6.250064,3.635626,0.081720,0.244006,324.354005,674.252706
3677,"[68, 55, 74]",4.525666,3.966073,0.303674,0.359084,1902.424241,1552.390358
3678,"[60, 79, 45]",5.491559,3.355858,0.150221,0.245579,1256.816291,620.258946
3679,"[74, 67, 46]",8.607820,1.094249,0.392472,0.088117,1633.210115,1656.110081
3680,"[74, 67]",9.107770,1.022848,0.225328,0.104606,1633.455254,1656.094758
3681,"[57, 51, 65]",7.127462,2.854399,0.189370,0.051699,919.614982,1795.330765
3682,"[68, 75]",7.244982,2.883952,0.185968,0.104206,880.985013,1032.369164
3683,"[58, 64, 45]",6.905241,2.279786,0.159214,0.140805,396.034256,1932.529212
3684,"[46, 70]",9.183957,0.944899,0.074270,0.009620,1866.967037,430.573569
3685,"[65, 77]",7.761298,2.361783,0.029154,0.088022,1503.668417,1117.209619
3686,"[55, 80, 65]",5.962356,3.020832,0.258379,0.388854,1283.769122,890.660128
3687,"[46, 72, 68]",7.448723,1.999237,0.075264,0.160838,883.907216,918.953804
3688,"[71, 79, 61]",6.596366,2.541336,0.123999,0.085941,1514.903586,1305.433340
3689,"[65, 58]",7.755020,2.365632,0.050222,0.034365,2008.729764,1957.307352
3690,"[72, 46, 70, 62]",6.243710,2.471930,0.048304,0.075932,332.478927,2023.464026
3691,"[71, 78]",8.856803,1.260308,0.068776,0.235330,410.571958,936.756105
3692,"[70, 57, 51]",7.146822,2.241480,0.620303,0.169402,837.113553,1124.339659
3693,"[70, 62]",8.630016,1.485161,0.070921,0.230265,1059.693722,1406.924343
3694,"[63, 55, 76]",6.027441,2.980183,0.037884,0.166412,1574.305327,169.790950
3695,"[58, 65, 51]",7.104353,3.304401,0.125450,0.150983,431.252295,2000.669011
3696,"[47, 63]",8.667362,1.443956,0.021957,0.120441,290.948115,1055.961521
3697,"[47, 63]",8.667362,1.443956,0.021957,0.120441,290.948115,1055.961521
3698,"[79, 64, 45, 58]",5.321667,2.828527,0.346276,0.201955,1907.443150,1274.836453
3699,"[47, 58, 73]",5.978028,3.560109,0.209043,0.147197,1908.094993,1520.461946
3700,"[58, 46, 75]",5.936045,3.564724,0.396769,0.134343,694.357848,1480.836570
3701,"[77, 71, 62]",10.726029,3.898635,0.038991,0.052455,918.035558,1047.107208
3702,"[69, 59, 74, 52]",6.127861,2.902644,0.326429,0.213928,797.476677,1148.648652
3703,"[76, 46]",6.662310,3.440079,0.325602,0.212131,158.447492,1985.921855
3704,"[79, 46, 56]",7.922695,1.865570,0.161350,0.068955,115.652313,1323.911865
3705,"[79, 56]",7.822921,2.278303,0.197480,0.007175,115.656484,1323.863283
3706,"[46, 74, 58, 67]",7.158344,2.441236,0.101379,0.105044,1481.449058,1031.931295
3707,"[71, 51]",9.643710,0.455219,0.123628,0.012684,317.236085,1969.227315
3708,"[77, 61]",9.455953,0.642741,0.052543,0.097707,45.088710,77.671609
3709,"[67, 73]",7.441028,2.657468,0.134358,0.184199,1268.071271,1025.651828
3710,"[60, 68]",9.505921,0.592122,0.002210,0.031748,1630.622283,1073.171617
3711,"[79, 69]",13.675613,3.577786,0.021676,0.045387,1440.005850,1393.420333
3712,"[68, 77, 62]",7.122116,2.254922,0.149881,0.254101,1396.824527,989.482563
3713,"[55, 72]",8.079162,2.016262,0.049268,0.033224,1906.130740,1687.441386
3714,"[67, 78]",10.271860,0.179075,0.097639,0.001398,154.038727,1344.360123
3715,"[73, 63, 45]",7.354197,2.539461,0.151613,0.072856,78.740681,1195.420265
3716,"[73, 62, 67]",5.339889,3.741107,0.433882,0.435613,884.063374,1844.012990
3717,"[73, 67]",5.520221,4.571244,0.449300,0.087421,884.227193,1844.316851
3718,"[55, 66, 77, 45]",5.502745,2.908512,0.149510,0.347015,1837.577736,1626.268682
3719,"[71, 58, 49]",4.306611,4.090230,0.220758,0.141792,221.235984,1003.088943
3720,"[63, 61]",9.652916,0.436357,0.022385,0.051309,1085.745829,1972.079814
3721,"[55, 67]",8.765444,1.323815,0.257624,0.035652,1871.667453,1502.652911
3722,"[72, 62]",7.124939,2.964206,0.025286,0.152333,917.090839,1010.096401
3723,"[67, 48]",5.790049,4.298334,0.049563,0.043752,1229.405901,1081.268318
3724,"[77, 64, 51]",7.589211,2.686899,0.082982,0.273315,1017.958137,399.260655
3725,"[67, 55, 48]",6.025778,3.477863,0.226449,0.175172,781.641556,216.348705
3726,"[72, 60, 53]",5.731395,3.432368,0.061312,0.132069,615.594913,1508.851124
3727,"[70, 46, 72]",6.849582,2.418870,0.484158,0.284003,1098.804728,1793.243441
3728,"[71, 75, 58]",5.125829,3.509410,0.419578,0.372241,1595.947023,1104.277158
3729,"[67, 72, 59]",8.458821,1.430991,0.147824,0.140335,1406.331748,1995.280386
3730,"[67, 59]",8.334356,1.739289,0.080980,0.066524,1406.238260,1995.371884
3731,"[47, 65, 57]",5.661538,3.134467,0.153301,0.018527,913.671799,1110.069978
3732,"[55, 48]",6.063641,4.008461,0.111692,0.130309,798.367807,1192.567493
3733,"[58, 46, 74, 67]",6.820644,1.968769,0.234550,0.116494,2013.058091,1993.874555
3734,"[72, 60, 66, 53]",4.715206,3.230572,0.308470,0.545090,1993.439727,384.824361
3735,"[64, 73]",6.276121,3.792912,0.119660,0.175436,1567.348157,1897.188561
3736,"[64, 61, 76, 48]",5.467312,3.110462,0.172111,0.177852,883.963105,910.217212
3737,"[79, 61]",8.898950,1.166869,0.247945,0.150697,1494.775457,163.269691
3738,"[71, 50, 55]",4.494849,3.977426,0.133168,0.391570,1321.063771,791.976203
3739,"[80, 71, 52]",6.578199,2.565051,0.171380,0.438131,704.079608,1629.744379
3740,"[66, 59, 78]",4.906608,3.660751,0.192180,0.113781,1104.667690,1937.019087
3741,"[58, 66]",7.686013,2.377607,0.085633,0.086065,827.480534,1410.789531
3742,"[70, 80]",9.130688,0.932662,0.020923,0.073438,1919.905277,1791.416237
3743,"[70, 79, 60]",7.329627,2.374813,0.142255,0.124400,934.016423,758.042913
3744,"[71, 79, 53]",5.703159,3.374817,0.127360,0.106229,942.482689,499.835497
3745,"[55, 70]",7.963586,2.095863,0.016154,0.111345,1685.109915,315.200579
3746,"[70, 72, 55]",6.999268,2.543438,0.176265,0.154275,1477.528995,1405.613096
3747,"[79, 61]",14.612080,4.554897,0.110423,0.032962,1583.718591,339.861466
3748,"[74, 46, 67, 58]",7.463618,1.532485,0.070815,0.145470,2022.715180,1914.800651
3749,"[69, 60]",8.946130,1.108491,0.059249,0.021192,534.029082,145.846953
3750,"[45, 59, 77, 70]",8.147589,1.234264,0.101431,0.133285,920.463118,1842.710788
3751,"[45, 59, 77]",8.585023,1.125085,0.074413,0.146516,920.417895,1842.734344
3752,"[65, 79]",8.504897,1.546676,0.068031,0.048838,1243.176093,1610.076634
3753,"[77, 56, 52, 63]",7.140209,1.840995,0.110010,0.184989,296.222837,162.696758
3754,"[70, 57]",8.258875,1.786871,0.231501,0.006142,880.907803,1181.675361
3755,"[78, 67, 59]",4.802292,3.817710,0.114940,0.365705,680.247278,1704.835040
3756,"[77, 63]",8.554041,1.490683,0.136679,0.049715,1731.571933,1647.269140
3757,"[67, 46, 74]",7.354718,2.478280,0.165233,0.070430,137.619718,1032.369847
3758,"[67, 46]",9.000390,1.043122,0.128760,0.085896,137.529582,1032.374414
3759,"[79, 64]",5.472805,4.569677,0.248470,0.410091,943.592287,1046.767414
3760,"[69, 79]",9.112918,0.929171,0.027048,0.131207,1595.671442,1810.968851
3761,"[52, 66, 59]",6.128202,3.350399,0.092654,0.202876,1413.986757,183.371607
3762,"[58, 67, 74]",7.719381,1.656133,0.016899,0.129295,2045.005511,451.071382
3763,"[65, 72]",8.089631,1.950527,0.052836,0.032819,1453.558938,206.308757
3764,"[58, 65]",7.096667,2.942104,0.013356,0.252180,1591.500374,379.497688
3765,"[72, 62, 70, 46]",6.502129,2.150966,0.081225,0.101232,1550.776640,1582.975350
3766,"[72, 62, 46]",6.890660,2.359036,0.093788,0.034098,1550.776282,1582.919446
3767,"[47, 65, 77, 58]",6.201203,3.529795,0.250449,0.218668,1938.881817,2021.824563
3768,"[72, 57]",7.450445,2.585055,0.013684,0.081442,1312.391024,420.550837
3769,"[58, 76]",8.218435,1.814433,0.000779,0.131523,420.108810,1573.496648
3770,"[79, 56]",9.370552,0.660478,0.028484,0.044380,114.645760,1215.760408
3771,"[58, 46]",6.682944,3.346352,0.070632,0.184457,578.849111,1890.143928
3772,"[70, 56]",10.879014,0.850077,0.007017,0.058333,1892.521931,753.164567
3773,"[79, 71, 61]",6.175173,3.020896,0.190841,0.132224,1671.780692,188.578474
3774,"[65, 56]",11.604032,1.576997,0.075020,0.079961,489.037078,165.225959
3775,"[66, 59, 78]",8.308794,1.847403,0.193982,0.126986,1955.842262,1644.022963
3776,"[63, 79]",8.345674,1.679583,0.117747,0.021383,1065.413446,1844.538509
3777,"[70, 49]",7.049313,2.974349,0.062131,0.070776,739.783420,1403.471783
3778,"[58, 74]",12.417183,2.393943,0.007828,0.042767,783.375190,1727.866934
3779,"[70, 46, 56]",4.901739,3.661052,0.214672,0.423862,1456.616819,304.175841
3780,"[71, 56, 73]",9.564552,0.454699,0.041602,0.054353,898.557851,1187.621510
3781,"[56, 71, 51]",5.450634,3.311737,0.220701,0.266682,1272.957022,874.314025
3782,"[65, 72]",7.002434,3.016394,0.011346,0.134548,84.554646,1305.081214
3783,"[69, 79]",7.018326,3.510480,0.023765,0.083398,615.067066,1570.002999
3784,"[70, 79]",6.763286,3.255440,0.088786,0.111945,615.179616,1570.198342
3785,"[77, 65, 48]",6.290124,3.656796,0.249798,0.355445,896.407232,1307.524895
3786,"[72, 68]",7.726081,2.289670,0.082031,0.035962,1542.736911,291.061762
3787,"[79, 69]",6.588421,3.426045,0.289953,0.083910,1635.170842,1312.156865
3788,"[79, 65, 51]",6.902313,3.883441,0.308932,0.125963,489.842617,1927.494931
3789,"[57, 68, 78]",6.595129,3.883774,0.147819,0.416550,1927.089353,1073.016006
3790,"[65, 55, 51]",6.261825,3.126767,0.094609,0.628080,1878.126792,1743.432831
3791,"[61, 77]",6.077572,3.934867,0.013464,0.415243,31.737590,271.674489
3792,"[68, 55]",9.251708,0.760104,0.036768,0.049088,417.666368,1167.399792
3793,"[71, 79]",7.912350,2.098497,0.322864,0.184269,635.547106,1565.586492
3794,"[65, 72]",9.184174,0.826094,0.118741,0.036962,1139.226821,615.462594
3795,"[65, 72]",9.184174,0.826094,0.118741,0.036962,1139.226821,615.462594
3796,"[70, 77, 45]",7.939140,1.523653,0.048185,0.048967,1036.628601,1014.289984
3797,"[65, 72, 60]",7.154708,2.418210,0.165881,0.182641,1104.960818,996.467399
3798,"[65, 77]",5.911066,4.096386,0.041249,0.113498,1104.836463,996.575870
3799,"[73, 55]",7.460500,2.544207,0.147838,0.182427,898.182922,1007.640721
3800,"[47, 62]",7.816121,2.188004,0.086889,0.026723,233.002553,1038.093327
3801,"[77, 48]",5.702639,4.300343,0.157065,0.196166,1711.250798,1999.860211
3802,"[71, 78]",7.933311,2.067727,0.149095,0.292018,933.045682,771.176300
3803,"[65, 58]",8.692585,1.307507,0.013988,0.014838,2034.048832,1973.612099
3804,"[67, 55, 80]",8.443065,1.398778,0.098176,0.078309,1182.896374,715.963798
3805,"[58, 46, 74]",9.301243,0.507970,0.126091,0.070206,1976.210365,1872.819708
3806,"[63, 78]",6.114967,3.880933,0.045913,0.241109,800.176846,115.869307
3807,"[66, 45, 61]",5.175199,3.415752,0.251293,0.267004,1832.443007,1968.105969
3808,"[72, 65, 60, 53]",6.050101,2.585530,0.036387,0.053569,713.136728,1507.172708
3809,"[51, 69, 77]",8.154663,1.438289,0.062501,0.073589,371.636260,1952.198068
3810,"[71, 62, 51]",8.248128,1.615678,0.050194,0.031857,1175.647297,860.423568
3811,"[72, 60]",7.735887,2.253435,0.123676,0.013134,1399.747566,89.993730
3812,"[73, 63, 52]",5.034122,3.514405,0.546491,0.298316,1935.303026,1480.542823
3813,"[72, 65]",8.206093,1.780704,0.039496,0.074542,1400.064839,1035.951703
3814,"[46, 60]",5.761742,4.224692,0.430133,0.124486,431.867298,1183.312794
3815,"[71, 80]",7.236331,2.744118,0.144644,0.014143,904.199521,606.405114
3816,"[71, 53]",6.365010,3.614494,0.191020,0.311360,1596.472347,198.205974
3817,"[58, 67, 46, 74]",5.927809,2.856703,0.230088,0.154219,434.623322,1799.484519
3818,"[69, 60]",9.311056,0.662988,0.005216,0.116119,1359.929982,182.404169
3819,"[63, 59, 80]",6.351448,2.890757,0.023398,0.168907,1565.614884,1313.501644
3820,"[75, 67, 48, 57]",4.786529,3.115934,0.289884,0.057888,802.721454,1448.368456
3821,"[45, 59, 69]",5.889391,2.953798,0.116807,0.103136,387.377152,594.037284
3822,"[45, 59]",7.291446,2.681437,0.084558,0.010542,387.310529,594.109958
3823,"[55, 70, 53]",6.381948,3.641941,0.208298,0.100136,10.829475,404.328156
3824,"[69, 59, 79]",7.874701,2.381355,0.016766,0.074948,1610.281683,90.985088
3825,"[52, 71, 59, 76]",6.430339,2.394909,0.037003,0.105542,1482.401814,238.273828
3826,"[64, 46, 76]",6.598015,2.767924,0.159056,0.459074,98.317035,1037.597429
3827,"[63, 76]",7.505193,2.462812,0.003726,0.062743,1732.521811,898.811442
3828,"[58, 68, 79, 45]",6.617861,2.582388,0.227741,0.104795,885.333440,744.177009
3829,"[77, 66]",7.316554,2.649423,0.457933,0.098114,756.296342,1251.854088
3830,"[77, 62, 64]",6.247994,2.643523,0.140871,0.152323,1113.923692,1658.211971
3831,"[64, 61, 75]",6.702272,3.199220,0.005927,0.124090,1854.038576,1591.905233
3832,"[57, 80, 70, 50]",5.381748,3.014145,0.204919,0.201840,1040.376561,1937.208978
3833,"[46, 66]",9.494426,0.465639,0.128830,0.004523,1594.711186,1826.257638
3834,"[63, 74]",8.200080,1.755721,0.063815,0.082183,1062.501318,791.046409
3835,"[51, 69, 77]",6.752908,2.509656,0.092977,0.073154,888.883784,1041.463341
3836,"[67, 74]",7.029367,2.925778,0.125005,0.158164,763.825571,176.546911
3837,"[75, 57]",7.893527,2.060437,0.296718,0.110713,201.299304,1973.057332
3838,"[55, 65]",6.377654,3.575603,0.084695,0.034663,1021.225533,798.304734
3839,"[64, 61]",9.750498,0.202099,0.018367,0.100912,478.844874,1648.113270
3840,"[64, 77, 46]",6.806798,2.245091,0.067380,0.254640,1222.791821,337.463697
3841,"[69, 59]",9.108984,0.842525,0.098855,0.010835,1661.533666,4.699040
3842,"[75, 57]",8.108959,1.840872,0.094661,0.005462,909.079372,908.075471
3843,"[79, 69, 45]",7.456613,2.402942,0.090044,0.083245,1416.252138,310.954977
3844,"[65, 72]",5.848087,4.100733,0.354219,0.054034,728.169204,1208.693563
3845,"[56, 71, 78]",6.591373,3.386829,0.300105,0.054392,2041.454630,1885.665231
3846,"[63, 46]",8.424039,1.524460,0.000842,0.128854,877.010487,971.145847
3847,"[72, 63]",10.328970,0.381200,0.125338,0.086756,1614.938254,226.685152
3848,"[55, 71]",8.579578,1.367372,0.056846,0.012112,1704.689605,386.894026
3849,"[80, 57, 70]",7.863122,1.520014,0.308132,0.077433,1453.162103,1389.278045
3850,"[58, 46]",5.442544,4.501001,0.053811,0.409059,611.026730,1590.819334
3851,"[70, 49]",6.135316,3.807193,0.148982,0.033182,113.017067,173.674782
3852,"[46, 74, 67]",7.909407,1.979006,0.146073,0.093881,165.941305,1003.205660
3853,"[79, 66]",5.624324,4.316784,0.427553,0.066324,990.779749,465.076138
3854,"[60, 79, 67]",9.091233,2.974940,0.043795,0.123564,720.735429,760.530417
3855,"[70, 75, 60]",7.857750,1.956912,0.047135,0.289079,383.734564,2038.748018
3856,"[58, 46, 79]",4.591027,3.832997,0.323801,0.347456,1979.657377,1631.635502
3857,"[57, 80, 66, 45]",6.712189,2.050129,0.250407,0.072198,1186.416713,1368.113762
3858,"[69, 45, 77]",4.375147,3.940016,0.574716,0.141408,991.591000,1797.075303
3859,"[72, 57]",7.052042,2.883802,0.116490,0.026666,970.279168,1937.704821
3860,"[79, 65]",7.447378,2.488176,0.069719,0.237862,1058.896379,914.308645
3861,"[79, 50]",5.757846,4.172626,0.105339,0.186874,140.798079,2023.082631
3862,"[57, 47, 63]",6.977821,3.222431,0.137432,0.104411,786.939080,90.391036
3863,"[65, 62]",8.917982,1.010044,0.146089,0.110542,729.949220,1923.414804
3864,"[65, 61]",12.534500,2.608969,0.055241,0.003750,1690.698601,1842.976838
3865,"[46, 69, 76]",7.292410,2.698861,0.044662,0.134937,1769.852120,930.625262
3866,"[71, 79]",8.758692,1.165801,0.034937,0.087540,762.443450,738.044432
3867,"[79, 71]",7.900369,2.023765,0.184840,0.176391,1889.311869,1484.834185
3868,"[64, 75, 51, 57]",5.671829,2.499382,0.132989,0.108345,1601.542361,1812.301267
3869,"[58, 65]",6.250381,3.669694,0.104052,0.212225,1230.839941,1292.263205
3870,"[56, 78, 65]",8.230056,1.286698,0.132883,0.038251,1187.129603,1110.134572
3871,"[55, 73]",6.859839,3.057650,0.331435,0.175527,1100.623582,1626.985363
3872,"[55, 69]",7.734306,2.180305,0.148965,0.179506,1950.394198,2023.451806
3873,"[71, 47, 57]",6.938179,2.325321,0.338387,0.302289,1131.377303,766.308805
3874,"[51, 57]",8.282935,1.627095,0.020241,0.053635,1893.270638,1952.348497
3875,"[56, 52, 66, 77]",7.821357,1.565364,0.124490,0.126488,1597.530902,113.358642
3876,"[55, 75, 52]",6.445688,2.451877,0.154769,0.040671,107.278301,1688.672565
3877,"[76, 64, 48]",6.890825,3.102363,0.022841,0.044476,1542.024317,1411.314696
3878,"[64, 77]",8.534814,1.372758,0.006744,0.205472,1012.513491,640.386061
3879,"[56, 77]",7.507619,2.398729,0.125108,0.160695,1880.097237,1831.063735
3880,"[67, 75, 48]",7.252327,2.710674,0.039150,0.182043,254.071140,20.169288
3881,"[79, 68]",5.668445,4.235041,0.360374,0.054584,216.143219,741.173670
3882,"[69, 60]",8.700993,1.200479,0.074764,0.049284,1145.377871,862.621321
3883,"[65, 74]",6.778653,3.120795,0.103371,0.095606,1233.785515,751.927125
3884,"[61, 71]",9.376543,0.522057,0.069975,0.035675,1134.014652,370.191586
3885,"[55, 67, 46]",5.822365,3.164834,0.198861,0.329509,1085.048508,1650.832190
3886,"[46, 58, 67]",6.578018,2.863857,0.122837,0.137896,1391.587294,127.625879
3887,"[79, 57]",7.733953,2.161464,0.072629,0.044119,1387.088325,1018.453895
3888,"[47, 57, 79]",7.048231,2.081429,0.131171,0.075464,1188.492286,1317.457309
3889,"[58, 46, 67]",6.082458,2.719288,0.063805,0.163268,1105.073412,860.064047
3890,"[67, 51, 75]",6.833913,2.573467,0.379846,0.071095,1637.305023,1316.905807
3891,"[63, 74]",5.664642,4.224933,0.179216,0.035243,1602.110281,1947.383679
3892,"[69, 57, 74]",4.771075,3.672663,0.210566,0.283833,1026.191254,664.734932
3893,"[55, 65]",6.402870,3.485472,0.246919,0.082573,113.939263,1978.217202
3894,"[55, 69]",8.432685,1.455647,0.140011,0.069415,1406.716101,151.935320
3895,"[80, 48]",6.678657,3.209056,0.113722,0.131944,907.108589,1862.716347
3896,"[47, 70]",11.948967,2.061751,0.015588,0.132334,2017.867589,1986.257390
3897,"[65, 60]",14.807856,4.922002,0.010328,0.086527,899.097796,1060.633253
3898,"[60, 48]",5.986641,3.898822,0.031330,0.065930,221.360809,744.717568
3899,"[73, 67, 48]",5.416272,3.437197,0.136698,0.107880,1072.554241,1979.190659
3900,"[67, 55]",9.068279,0.810614,0.194877,0.090364,1096.292358,454.371739
3901,"[58, 72]",7.898975,1.979813,0.310201,0.003177,1460.010946,278.957799
3902,"[69, 76]",9.195330,0.683222,0.032649,0.070629,1788.871437,1126.990298
3903,"[56, 52]",8.695884,1.181540,0.039176,0.060197,1756.235076,1764.996346
3904,"[79, 46]",8.794744,1.082180,0.060837,0.059253,1022.347610,884.499585
3905,"[78, 66]",7.728224,2.148271,0.082428,0.460116,55.093005,1276.886511
3906,"[73, 55, 53]",5.556146,3.497597,0.357966,0.255953,1277.057420,354.735107
3907,"[46, 78]",8.750437,1.124181,0.170195,0.064203,1177.265850,436.455920
3908,"[46, 78]",8.750437,1.124181,0.170195,0.064203,1177.265850,436.455920
3909,"[58, 79]",7.726737,2.147713,0.392850,0.060017,310.763527,1961.711047
3910,"[64, 77, 62]",6.188990,2.778166,0.152781,0.223344,1072.348543,936.617400
3911,"[63, 74]",7.128130,2.744692,0.012165,0.046345,465.091995,155.460111
3912,"[51, 66, 59]",5.854412,3.090267,0.144497,0.117819,165.953966,1372.370843
3913,"[62, 48]",6.252607,3.618284,0.140375,0.069774,1097.915501,529.745675
3914,"[65, 78]",8.715214,1.155310,0.056588,0.164991,1847.761624,1563.315304
3915,"[71, 46]",5.898542,3.971431,0.105913,0.164960,12.531973,170.999561
3916,"[71, 61]",10.243667,0.373775,0.031781,0.063260,135.209485,1035.325167
